model_id,outcome,n,treated_grid_count,coef_post_event,p_post_event,r2,interpretation,treated_n,control_n_unique,treated_mean,matched_control_mean,difference_treated_minus_control,mean_match_distance,positive,lag_service_coef,roc_auc_in_sample,average_precision_in_sample
event_did_log_service_density,log_service_density,63343.0,45.0,-0.10747114514178625,0.42518383482927213,0.16608003258333726,"post-event association after year, district and morphology controls; not definitive causality",,,,,,,,,,
event_did_pet_service_diversity_count,pet_service_diversity_count,63343.0,45.0,-0.03283411262967667,0.754170998920064,0.15098287746032768,"post-event association after year, district and morphology controls; not definitive causality",,,,,,,,,,
nearest_neighbor_matched_frontier,suppression_index,,,,,,"matched comparison on pet ecology and morphology; diagnostic, not causal",549.0,198.0,0.6904225907577771,0.46429020004832133,0.22613239070945584,0.7014538553507373,,,,
nearest_neighbor_matched_frontier,positive_rule_norm,,,,,,"matched comparison on pet ecology and morphology; diagnostic, not causal",549.0,198.0,0.0,0.0,0.0,0.7014538553507373,,,,
nearest_neighbor_matched_frontier,rule_silence_norm,,,,,,"matched comparison on pet ecology and morphology; diagnostic, not causal",549.0,198.0,0.6679042008903746,0.5505406767826462,0.11736352410772838,0.7014538553507373,,,,
nearest_neighbor_matched_frontier,has_positive_rule,,,,,,"matched comparison on pet ecology and morphology; diagnostic, not causal",549.0,198.0,0.025500910746812388,0.0273224043715847,-0.0018214936247723133,0.7014538553507373,,,,
nearest_neighbor_matched_frontier,primary_positive_rule_count,,,,,,"matched comparison on pet ecology and morphology; diagnostic, not causal",549.0,198.0,0.020036429872495445,0.029143897996357013,-0.009107468123861567,0.7014538553507373,,,,
time_order_primary_rule_onset,primary_rule_onset,54294.0,,,,,lagged pet-service density association with primary rule onset; time-order diagnostic only,,,,,,,35.0,1.0048033949441917,0.9664766608831188,0.014466816553854869
