model_id,outcome,treated_n,control_n_unique,treated_mean,matched_control_mean,difference_treated_minus_control,mean_match_distance,interpretation
nearest_neighbor_matched_frontier,suppression_index,549,198,0.6904225907577771,0.4642902000483213,0.2261323907094558,0.7014538553507373,"matched comparison on pet ecology and morphology; diagnostic, not causal"
nearest_neighbor_matched_frontier,rule_silence_norm,549,198,0.6679042008903746,0.5505406767826462,0.1173635241077283,0.7014538553507373,"matched comparison on pet ecology and morphology; diagnostic, not causal"
nearest_neighbor_matched_frontier,has_positive_rule,549,198,0.0255009107468123,0.0273224043715847,-0.0018214936247723,0.7014538553507373,"matched comparison on pet ecology and morphology; diagnostic, not causal"
nearest_neighbor_matched_frontier,primary_positive_rule_count,549,198,0.0200364298724954,0.029143897996357,-0.0091074681238615,0.7014538553507373,"matched comparison on pet ecology and morphology; diagnostic, not causal"
