grid_id,district_name,topology_surface,weighted_topological_degree,pet_rule_pagerank,topology_ecology_class,pet_service_count_2025,positive_rule_count
SZ500_0000_0066,宝安区,0.011465355287877114,4.0,7.427326624833452e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0000_0067,宝安区,0.036114487788705935,5.0,8.980803967573464e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0000_0068,宝安区,0.03298430765830478,5.0,8.777220142221713e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0000_0069,宝安区,0.03328820864183888,5.0,8.777924115776407e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0000_0070,宝安区,0.03298430765830478,5.0,8.777220142221713e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0000_0071,宝安区,0.036114487788705935,5.0,8.980803967573464e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0000_0072,宝安区,0.012164327550005526,4.0,7.452271645560553e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0001_0062,宝安区,0.012285887943419165,4.0,7.454545747473944e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0001_0063,宝安区,0.03584097690352525,5.0,8.974676724330328e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0001_0064,宝安区,0.030006078019670684,5.0,8.629902870528493e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0001_0065,宝安区,0.0587606365344237,6.0,0.0001016555869183,low_network_pet_rule_signal,0.0,0.0
SZ500_0001_0066,宝安区,0.4950574649132501,7.0,0.0001151796145737,low_network_pet_rule_signal,0.0,0.0
SZ500_0001_0067,宝安区,0.6908774450215494,8.0,0.0001296991824437,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0001_0068,宝安区,0.6854680075146424,8.0,0.0001272478578773,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0001_0069,宝安区,0.6850425461376948,8.0,0.000127022774637,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0001_0070,宝安区,0.6855287877113494,8.0,0.0001272523382024,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0001_0071,宝安区,0.6909382252182561,8.0,0.0001297046416363,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0001_0072,宝安区,0.500102221239916,7.0,0.0001156385541826,low_network_pet_rule_signal,0.0,0.0
SZ500_0001_0073,宝安区,0.06113106420598962,6.0,0.0001025540889059,low_network_pet_rule_signal,0.0,0.0
SZ500_0001_0074,宝安区,0.03523317493645707,5.0,8.92592358828025e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0001_0075,宝安区,0.013531881975908941,4.0,7.598837403225775e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0002_0060,宝安区,0.00970272958337938,4.0,7.321064191786344e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0002_0061,宝安区,0.06982263233506465,6.0,0.0001044497966854,low_network_pet_rule_signal,0.0,0.0
SZ500_0002_0062,宝安区,0.504630345894574,7.0,0.0001159768055001,low_network_pet_rule_signal,0.0,0.0
SZ500_0002_0063,宝安区,0.6907862747264892,8.0,0.000129665520043,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0002_0064,宝安区,0.6794507680406674,8.0,0.000125337976231,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0002_0065,宝安区,0.6706984197148858,8.0,0.000123026018984,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0002_0066,宝安区,0.6544093269974582,8.0,0.0001202079623737,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0002_0067,宝安区,0.6436512321803515,8.0,0.000118561069333,low_network_pet_rule_signal,0.0,0.0
SZ500_0002_0068,宝安区,0.6299149077246105,8.0,0.0001169950181767,low_network_pet_rule_signal,0.0,0.0
SZ500_0002_0069,宝安区,0.6269366780859764,8.0,0.0001166336655572,low_network_pet_rule_signal,0.0,0.0
SZ500_0002_0070,宝安区,0.6300364681180242,8.0,0.0001170114828887,low_network_pet_rule_signal,0.0,0.0
SZ500_0002_0071,宝安区,0.6437120123770583,8.0,0.0001185769560287,low_network_pet_rule_signal,0.0,0.0
SZ500_0002_0072,宝安区,0.6588462813570561,8.0,0.0001207552498094,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0002_0073,宝安区,0.6764117582053266,8.0,0.0001243058672279,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0002_0074,宝安区,0.6902696430544812,8.0,0.0001292704790598,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0002_0075,宝安区,0.5277572107415185,7.0,0.0001184838693643,low_network_pet_rule_signal,0.0,0.0
SZ500_0002_0076,宝安区,0.03742126201790253,5.0,9.077825487505952e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0058,宝安区,0.009277268206431651,4.0,7.276043548281493e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0059,宝安区,0.06392695325450326,6.0,0.0001033772532994,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0060,宝安区,0.4802270969167864,7.0,0.0001140932109443,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0061,宝安区,0.6834014808266107,8.0,0.0001264725842812,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0003_0062,宝安区,0.663009724831473,8.0,0.0001213958510228,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0003_0063,宝安区,0.6465990717206322,8.0,0.0001190237758162,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0003_0064,宝安区,0.6274229196596309,8.0,0.0001166766534529,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0065,宝安区,0.6126533318598741,8.0,0.0001153862791208,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0066,宝安区,0.592595866946624,8.0,0.0001139304163054,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0067,宝安区,0.5700464139683943,8.0,0.00011262402126,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0068,宝安区,0.5420267432865511,8.0,0.0001113725585185,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0069,宝安区,0.5285943198143441,8.0,0.0001109259947397,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0070,宝安区,0.5419659630898441,8.0,0.0001113688866283,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0071,宝安区,0.5694386120013262,8.0,0.0001125902796395,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0072,宝安区,0.596242678749033,8.0,0.0001141733199816,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0073,宝安区,0.6232290860868606,8.0,0.0001162764902604,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0074,宝安区,0.6485744281136038,8.0,0.0001193282024542,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0003_0075,宝安区,0.6771411205658084,8.0,0.0001246208872029,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0003_0076,宝安区,0.49390264117582056,7.0,0.0001151299648435,low_network_pet_rule_signal,0.0,0.0
SZ500_0003_0077,宝安区,0.03711736103436844,5.0,9.04146624149374e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0055,宝安区,0.011769256271411207,4.0,7.432623357503203e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0056,宝安区,0.034078351199027516,5.0,8.843120805768227e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0057,宝安区,0.05827439496076915,6.0,0.0001014734497628,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0058,宝安区,0.46782793678859547,7.0,0.0001133167112815,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0059,宝安区,0.6796938888274948,8.0,0.0001254092885928,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0004_0060,宝安区,0.6565974140789037,8.0,0.0001204652409828,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0004_0061,宝安区,0.6376339927063764,8.0,0.0001177750222241,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0062,宝安区,0.6099182230080672,8.0,0.0001151634054251,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0063,宝安区,0.5899215382915239,8.0,0.0001137647155306,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0064,宝安区,0.5684053486573102,8.0,0.0001125191041046,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0065,宝安区,0.5479224223671124,8.0,0.0001116053155904,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0066,宝安区,0.41511769256271414,8.0,0.0001104074451142,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0067,宝安区,0.4523206984197149,8.052855064164762,0.0001094735235775,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0068,宝安区,0.739559619847497,8.359638343144937,0.0001110577760857,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0069,宝安区,0.6316747706928942,8.359638343144937,0.0001104498770164,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0070,宝安区,0.7154492209083877,8.322783175969672,0.0001105725917544,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0071,宝安区,0.39634489998894906,8.015999896989497,0.0001088814179703,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0072,宝安区,0.5313377168747928,8.015999896989497,0.0001104030119054,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0073,宝安区,0.554061222234501,8.0,0.0001118417537422,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0074,宝安区,0.5918057243894354,8.0,0.0001138719771384,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0075,宝安区,0.6361144877887059,8.0,0.0001176370795769,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0076,宝安区,0.6730688473864517,8.0,0.0001235168430666,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0004_0077,宝安区,0.5057547795336501,7.0,0.0001160642629589,low_network_pet_rule_signal,0.0,0.0
SZ500_0004_0078,宝安区,0.010918333517515748,4.0,7.410675135714439e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0053,宝安区,0.00970272958337938,4.0,7.321064191786344e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0054,宝安区,0.06778649574538624,6.0,0.0001041256124079,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0055,宝安区,0.49940324897778765,7.0,0.000115547518268,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0056,宝安区,0.6878992153829153,8.0,0.000128042948188,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0005_0057,宝安区,0.6722179246325561,8.0,0.0001233307540674,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0005_0058,宝安区,0.6526467012929607,8.0,0.0001198121486107,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0005_0059,宝安区,0.6306442700850923,8.0,0.0001171279656903,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0060,宝安区,0.6040225439275059,8.0,0.0001147118937808,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0061,宝安区,0.5770361365896786,8.0,0.0001129973145002,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0062,宝安区,0.5468283788263897,8.0,0.0001115617970748,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0063,宝安区,0.524947508011935,8.0,0.0001108195611879,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0064,宝安区,0.4033263344015913,8.0,0.0001103483647492,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0065,宝安区,0.3534257929052934,8.0,0.0001099675129474,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0066,宝安区,0.2970217703613659,8.0,0.0001092193371885,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0067,宝安区,0.4189275058017461,8.074142484593995,0.0001086929752242,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0068,宝安区,0.8450933804840314,8.787203037415832,0.0001148602630163,low_network_pet_rule_signal,1.0,0.0
SZ500_0005_0069,宝安区,0.9810642059896121,10.597559777615732,0.0001346875568511,network_core_without_high_pet_ecology,1.0,1.0
SZ500_0005_0070,宝安区,0.6603050060780198,8.433712720376489,0.000110499839655,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0071,宝安区,0.5207481489667367,8.213207908467412,0.0001097989759103,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0072,宝安区,0.4742568239584485,8.081660637845033,0.0001096112697005,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0073,宝安区,0.3351309536965411,8.0,0.0001097714895474,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0074,宝安区,0.5188694883412532,8.0,0.0001106473444063,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0075,宝安区,0.7409271742734005,8.08248015027449,0.0001136955051396,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0076,宝安区,0.799748591004531,8.09605197198929,0.0001183202531243,low_network_pet_rule_signal,0.0,0.0
SZ500_0005_0077,宝安区,0.8412006851585812,8.09605197198929,0.0001263827476484,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0005_0078,宝安区,0.066101226654879,6.013571821714799,0.0001028358886235,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0051,宝安区,0.009550779091612335,4.0,7.319909997652066e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0052,宝安区,0.06565918886064759,6.0,0.0001037610228491,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0053,宝安区,0.4802270969167864,7.0,0.0001140932109443,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0054,宝安区,0.6828848491546027,8.0,0.0001263322054196,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0006_0055,宝安区,0.6615510001105094,8.0,0.0001211379056072,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0006_0056,宝安区,0.6426179688363356,8.0,0.0001184485076376,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0057,宝安区,0.6189744723173831,8.0,0.0001159057972725,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0058,宝安区,0.596607359929274,8.0,0.0001141837828299,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0059,宝安区,0.5713227980992375,8.0,0.0001126958760441,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0060,宝安区,0.5468891590230964,8.0,0.0001115636168395,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0061,宝安区,0.5268316941098464,8.0,0.0001108516575926,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0062,宝安区,0.4147530113824732,8.0,0.0001104044185265,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0063,宝安区,0.3655818322466571,8.0,0.0001100794279024,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0064,宝安区,0.32850591225549786,8.0,0.0001096851528801,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0065,宝安区,0.2961100674107636,8.0,0.0001092058856758,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0066,宝安区,0.26505138689357943,8.0,0.0001085419046763,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0067,宝安区,0.40756160901757105,8.074142484593995,0.0001083578232938,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0068,宝安区,0.7899436401812354,8.559916002520032,0.0001123228496886,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0069,宝安区,0.793109735882418,8.61138441248418,0.0001123001072265,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0070,宝安区,0.8018620842081998,8.634196099169387,0.0001127066405838,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0071,宝安区,0.8299038567797548,8.64042809181578,0.0001143219630876,low_network_pet_rule_signal,1.0,0.0
SZ500_0006_0072,宝安区,0.5230964747485911,8.161254914131117,0.0001099267796163,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0073,宝安区,0.4217814123107526,8.019856437703659,0.000109292096135,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0074,宝安区,0.3127030611117251,8.0,0.0001094501296357,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0075,宝安区,0.6994612664382804,8.096976475806517,0.000111333845855,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0076,宝安区,0.8968228533539618,8.68790934944275,0.0001214863146834,network_core_without_high_pet_ecology,1.0,0.0
SZ500_0006_0077,宝安区,0.8562493093159464,8.265666280091429,0.0001214150757073,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0006_0078,宝安区,0.4536136589678418,7.087613360792092,0.0001122321480201,low_network_pet_rule_signal,0.0,0.0
SZ500_0006_0079,宝安区,0.01239363465576307,4.074041539077293,7.19996309301615e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0049,宝安区,0.011039893910929386,4.0,7.419822229156358e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0050,宝安区,0.06812078682727374,6.0,0.0001041529441979,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0051,宝安区,0.4830533760636535,7.0,0.0001142686845213,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0052,宝安区,0.6822162669908278,8.0,0.0001259798933179,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0007_0053,宝安区,0.6565974140789037,8.0,0.0001204652409828,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0007_0054,宝安区,0.6371173610343686,8.0,0.0001177409908766,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0055,宝安区,0.6083683279920433,8.0,0.0001150388649047,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0056,宝安区,0.5857884849154603,8.0,0.0001134764790842,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0057,宝安区,0.5605039230854238,8.0,0.0001121086907709,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0058,宝安区,0.5399602165985191,8.0,0.0001112945326451,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0059,宝安区,0.5216653773897668,8.0,0.0001107105925076,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0060,宝安区,0.4032655542048845,8.0,0.0001103483456168,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0061,宝安区,0.3665543153939662,8.0,0.000110086917435,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0062,宝安区,0.337501381368107,8.0,0.0001098000969105,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0063,宝安区,0.3032213504254614,8.0,0.0001093197623141,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0064,宝安区,0.46238258371090735,8.0802125325642,0.0001094321065421,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0065,宝安区,0.5020803403691017,8.172732720234606,0.000109668965683,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0066,宝安区,0.4727842855564151,8.172732720234606,0.0001092340526719,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0067,宝安区,0.4263067742291966,8.11380760809964,0.0001084455981449,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0068,宝安区,0.37313515305558626,8.047008232284613,0.0001076336737801,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0069,宝安区,0.38464471212288653,8.066556223980513,0.000107727032901,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0070,宝安区,0.45263565034810477,8.17066738298924,0.0001088529001849,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0071,宝安区,0.820681843297602,8.582967878914484,0.0001140202912591,low_network_pet_rule_signal,1.0,0.0
SZ500_0007_0072,宝安区,0.7373632445574096,8.29926088010625,0.0001112707159081,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0073,宝安区,0.4024091059785612,8.03486723674267,0.0001087620833806,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0074,宝安区,0.3818653994916566,8.015010799039011,0.0001085823995452,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0075,宝安区,0.47949773455630457,8.096976475806517,0.0001095873277932,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0076,宝安区,0.7561664272295281,8.212022576245504,0.0001127540694018,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0077,宝安区,0.7996960990164659,8.189098543146379,0.0001160732368583,low_network_pet_rule_signal,0.0,0.0
SZ500_0007_0078,宝安区,0.9108409769035254,8.526854989816272,0.0001278976222778,network_core_without_high_pet_ecology,1.0,0.0
SZ500_0007_0079,宝安区,0.058426345452536194,6.162108096689706,9.910054994084522e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0004,南山区,0.010280141452094155,3.0,7.775434003045232e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0005,南山区,0.010280141452094155,3.0,7.775434003045232e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0048,宝安区,0.03462537296938888,5.0,8.875758089304722e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0049,宝安区,0.5025942093048956,7.0,0.0001158221981791,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0050,宝安区,0.6838877224002653,8.0,0.0001265834195121,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0008_0051,宝安区,0.6601834456846061,8.0,0.0001209111613648,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0008_0052,宝安区,0.6349596640512765,8.0,0.0001175672723433,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0053,宝安区,0.6030500607801967,8.0,0.000114665225344,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0054,宝安区,0.5762459940324898,8.0,0.0001129498014657,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0055,宝安区,0.5466460382362692,8.0,0.0001115572827426,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0056,宝安区,0.5282296386341032,8.0,0.0001109070951677,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0057,宝安区,0.512913029063985,8.0,0.0001105528202187,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0058,宝安区,0.4008343463366118,8.0,0.0001103346178601,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0059,宝安区,0.35603934136368665,8.0,0.0001099954978571,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0060,宝安区,0.31689689468449556,8.0,0.000109524950893,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0061,宝安区,0.43242899767930165,8.030650916131046,0.0001093506307356,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0062,宝安区,0.4069013150624379,8.030650916131046,0.0001088983130286,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0063,宝安区,0.38404796110067413,8.030650916131046,0.000108301536219,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0064,宝安区,0.42221792463255614,8.114556154319796,0.0001083120703042,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0065,宝安区,0.863940766935573,8.88304410565034,0.0001159783767944,low_network_pet_rule_signal,1.0,0.0
SZ500_0008_0066,宝安区,0.8768648469444138,8.984314527368273,0.0001168471177346,low_network_pet_rule_signal,2.0,0.0
SZ500_0008_0067,宝安区,0.4571831141562604,8.222117059355636,0.000108717855739,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0068,宝安区,0.3438943529671787,8.015116835974496,0.0001072744167107,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0069,宝安区,0.23502596972041112,8.0,0.0001075543572193,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0070,宝安区,0.4001270858658415,8.059737838582423,0.0001083236231899,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0071,宝安区,0.43441264228091503,8.100281431749885,0.0001087681180761,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0072,宝安区,0.4751298486020555,8.161660931701771,0.0001092891312652,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0073,宝安区,0.5070726047077025,8.206998686392424,0.0001096416165488,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0074,宝安区,0.4235771908498177,8.13055593835493,0.0001082806945705,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0075,宝安区,0.4356033815891259,8.16918362119287,0.0001084063766654,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0076,宝安区,0.4827080340369102,8.16918362119287,0.0001093873465608,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0077,宝安区,0.7316112277599734,8.178557428414887,0.0001119110405292,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0078,宝安区,0.8144712122886507,8.221521659545637,0.0001168226099286,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0079,宝安区,0.0955354182782628,7.136059161722426,0.000105581086682,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0080,宝安区,0.05497292518510333,6.134284364796922,9.506239386945352e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0081,宝安区,0.03306995248093712,5.140103489942733,8.444604441479888e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0082,宝安区,0.03849044093269975,5.096520882356144,8.753448426869164e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0083,宝安区,0.044806055917780974,5.019745433656586,9.37844870046909e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0008_0084,宝安区,0.0019228644049066198,3.0,6.223806987966452e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0004,南山区,0.5687064869046303,6.0,0.0001315165613233,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0009_0005,南山区,0.4588103657862748,5.0,0.0001140838868464,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0046,宝安区,0.010979113714222567,4.0,7.414995819521368e-05,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0047,宝安区,0.059672339485025976,6.0,0.0001021015525515,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0048,宝安区,0.43907890374627034,7.0,0.0001118467601231,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0049,宝安区,0.6685103326334403,8.0,0.0001225343611788,network_core_without_high_pet_ecology,0.0,0.0
SZ500_0009_0050,宝安区,0.6400044203779424,8.0,0.0001180870103536,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0051,宝安区,0.607973256713449,8.0,0.0001150230609278,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0052,宝安区,0.5743010277378716,8.0,0.0001128180196284,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0053,宝安区,0.5398386562051056,8.0,0.0001112935112548,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0054,宝安区,0.5138855122112941,8.0,0.0001105718781302,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0055,宝安区,0.39202121781412314,8.0,0.0001102789335942,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0056,宝安区,0.3918388772240027,8.0,0.0001102782037826,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0057,宝安区,0.3815062437838435,8.0,0.0001102137015518,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0058,宝安区,0.3407227317935684,8.0,0.0001098345248132,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0059,宝安区,0.28529119239694994,8.0,0.0001090029335937,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0060,宝安区,0.37895900099458507,8.029369060404985,0.0001082022116518,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0061,宝安区,0.4080837661620069,8.10380302462927,0.0001080040166872,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0062,宝安区,0.5678749033042325,8.332336504580029,0.0001100778554664,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0063,宝安区,0.4221902972704167,8.186183328371404,0.0001079327946679,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0064,宝安区,0.44021991380263015,8.252500298945565,0.0001080706162085,low_network_pet_rule_signal,0.0,0.0
SZ500_0009_0065,宝安区,0.7975411647695878,8.705219453491209,0.0001122120322552,low_network_pet_rule_signal,0.0,0.0
